 Temperature = 24.8 Pressure = 100936.44 Altitude =32.40
 time=2021-11-18 16:04:10.752589 Temperature = 24.8 Pressure = 29.87 Altitude =14.49
 time=2021-11-18 16:04:11.256609 Temperature = 24.8 Pressure = 29.87 Altitude =14.23
 time=2021-11-18 16:04:11.760514 Temperature = 24.8 Pressure = 29.87 Altitude =13.93
 time=2021-11-18 16:04:12.264432 Temperature = 24.8 Pressure = 29.87 Altitude =14.81
 time=2021-11-18 16:04:12.768518 Temperature = 24.8 Pressure = 29.87 Altitude =14.88
 Runningtime=0.50 Temperature = 24.8 Pressure = 29.87 Altitude =14.79
 Runningtime=1.01 Temperature = 24.8 Pressure = 29.87 Altitude =14.46
 Runningtime=1.51 Temperature = 24.8 Pressure = 29.87 Altitude =14.70
 Runningtime=2.02 Temperature = 24.8 Pressure = 29.87 Altitude =14.70
 Runningtime=2.52 Temperature = 24.8 Pressure = 29.87 Altitude =14.88
 Runningtime=3.02 Temperature = 24.8 Pressure = 29.87 Altitude =14.14
 Runningtime=3.53 Temperature = 24.8 Pressure = 29.87 Altitude =15.35
 Runningtime=4.03 Temperature = 24.8 Pressure = 29.87 Altitude =15.03
 Runningtime=4.54 Temperature = 24.8 Pressure = 29.87 Altitude =15.03
 Runningtime=5.04 Temperature = 24.8 Pressure = 29.87 Altitude =14.88
 Runningtime=5.54 Temperature = 24.8 Pressure = 29.87 Altitude =14.88
 Runningtime=6.05 Temperature = 24.8 Pressure = 29.87 Altitude =14.38
 Runningtime=6.55 Temperature = 24.8 Pressure = 29.87 Altitude =14.79
 Runningtime=7.06 Temperature = 24.8 Pressure = 29.87 Altitude =14.70
 Runningtime=7.56 Temperature = 24.4 Pressure = 29.87 Altitude =14.40
 RunningTime=0.50 Temperature = 24.4 Pressure = 29.87 Altitude =14.90
 RunningTime=1.01 Temperature = 24.4 Pressure = 29.86 Altitude =15.96
 RunningTime=1.51 Temperature = 24.4 Pressure = 29.87 Altitude =15.40
 RunningTime=2.02 Temperature = 24.4 Pressure = 29.86 Altitude =16.29
 RunningTime=2.52 Temperature = 24.4 Pressure = 29.87 Altitude =14.90
 RunningTime=3.02 Temperature = 24.4 Pressure = 29.87 Altitude =14.72
 RunningTime=3.53 Temperature = 24.4 Pressure = 29.87 Altitude =15.14
 RunningTime=4.03 Temperature = 24.4 Pressure = 29.87 Altitude =14.40
 RunningTime=4.54 Temperature = 24.4 Pressure = 29.87 Altitude =15.70
 RunningTime=5.04 Temperature = 24.4 Pressure = 29.87 Altitude =15.37
 RunningTime=5.54 Temperature = 24.4 Pressure = 29.87 Altitude =15.87
 RunningTime=6.05 Temperature = 24.5 Pressure = 29.87 Altitude =14.31
 RunningTime=6.55 Temperature = 24.4 Pressure = 29.87 Altitude =14.81
 RunningTime=7.06 Temperature = 24.4 Pressure = 29.87 Altitude =15.55
 RunningTime=7.56 Temperature = 24.4 Pressure = 29.87 Altitude =15.55
 RunningTime=8.06 Temperature = 24.4 Pressure = 29.87 Altitude =15.31
 RunningTime=8.57 Temperature = 24.4 Pressure = 29.87 Altitude =14.90
 RunningTime=9.07 Temperature = 24.5 Pressure = 29.87 Altitude =14.64
 RunningTime=9.58 Temperature = 24.4 Pressure = 29.87 Altitude =15.22
 RunningTime=10.08 Temperature = 24.4 Pressure = 29.87 Altitude =14.81
 RunningTime=10.58 Temperature = 24.4 Pressure = 29.87 Altitude =14.57
 RunningTime=11.09 Temperature = 24.4 Pressure = 29.87 Altitude =15.55
 RunningTime=11.59 Temperature = 24.4 Pressure = 29.87 Altitude =14.90
 RunningTime=12.10 Temperature = 24.4 Pressure = 29.87 Altitude =14.72
 RunningTime=12.60 Temperature = 24.4 Pressure = 29.87 Altitude =15.46
 RunningTime=13.10 Temperature = 24.4 Pressure = 29.87 Altitude =14.72
 RunningTime=13.61 Temperature = 24.4 Pressure = 29.87 Altitude =14.90
 RunningTime=14.11 Temperature = 24.4 Pressure = 29.87 Altitude =14.90
 RunningTime=14.62 Temperature = 24.4 Pressure = 29.87 Altitude =14.72
 RunningTime=15.12 Temperature = 24.4 Pressure = 29.87 Altitude =15.05
 RunningTime=15.62 Temperature = 24.5 Pressure = 29.87 Altitude =14.64
 RunningTime=16.13 Temperature = 24.4 Pressure = 29.87 Altitude =15.70
 RunningTime=16.63 Temperature = 24.4 Pressure = 29.87 Altitude =14.72
 RunningTime=17.14 Temperature = 24.4 Pressure = 29.87 Altitude =14.72
 RunningTime=17.64 Temperature = 24.4 Pressure = 29.87 Altitude =15.05
 RunningTime=18.14 Temperature = 24.4 Pressure = 29.87 Altitude =14.90
 RunningTime=18.65 Temperature = 24.4 Pressure = 29.86 Altitude =16.02
 RunningTime=19.15 Temperature = 24.5 Pressure = 29.87 Altitude =14.22
 RunningTime=19.66 Temperature = 24.4 Pressure = 29.87 Altitude =15.05
 RunningTime=20.16 Temperature = 24.4 Pressure = 29.87 Altitude =14.90
 RunningTime=20.66 Temperature = 24.4 Pressure = 29.87 Altitude =14.72
 RunningTime=21.17 Temperature = 24.4 Pressure = 29.86 Altitude =16.02
 RunningTime=21.67
